Parameter.Code,monitor_id,POC,Date.Local,Units.of.Measure,mean
44201,0050006,1,2010-11-21,Parts per billion,24
44201,0050006,1,2010-11-22,Parts per billion,33.083333333333336
44201,0050006,1,2010-11-23,Parts per billion,45.25
44201,0050006,1,2010-11-24,Parts per billion,38.25
44201,0050006,1,2010-11-25,Parts per billion,39.583333333333336
44201,0050006,1,2010-11-26,Parts per billion,38.75
44201,0050006,1,2010-11-27,Parts per billion,37.208333333333336
44201,0050006,1,2010-11-28,Parts per billion,42.25
44201,0050006,1,2010-11-29,Parts per billion,37.791666666666664
44201,0050006,1,2010-11-30,Parts per billion,35.083333333333336
44201,0050006,1,2010-12-01,Parts per billion,31.833333333333332
44201,0050006,1,2010-12-02,Parts per billion,33.625
44201,0050006,1,2010-12-03,Parts per billion,34.333333333333336
44201,0050006,1,2010-12-04,Parts per billion,29.541666666666668
44201,0050006,1,2010-12-05,Parts per billion,17.625
44201,0050006,1,2010-12-06,Parts per billion,23.291666666666668
44201,0050006,1,2010-12-07,Parts per billion,29.416666666666668
44201,0050006,1,2010-12-08,Parts per billion,36.333333333333336
44201,0050006,1,2010-12-09,Parts per billion,38.875
44201,0050006,1,2010-12-10,Parts per billion,40.958333333333336
44201,0050006,1,2010-12-11,Parts per billion,39.541666666666664
44201,0050006,1,2010-12-12,Parts per billion,29
44201,0050006,1,2010-12-13,Parts per billion,30.125
44201,0050006,1,2010-12-14,Parts per billion,34.041666666666664
44201,0050006,1,2010-12-15,Parts per billion,34.666666666666664
44201,0050006,1,2010-12-16,Parts per billion,38.25
44201,0050006,1,2010-12-17,Parts per billion,32.75
44201,0050006,1,2010-12-18,Parts per billion,22.958333333333332
44201,0050006,1,2010-12-19,Parts per billion,32.791666666666664
44201,0050006,1,2010-12-20,Parts per billion,34.52173913043478
44201,0050006,1,2010-12-21,Parts per billion,27.666666666666668
44201,0050006,1,2010-12-22,Parts per billion,16.791666666666668
44201,0050006,1,2010-12-23,Parts per billion,17.208333333333332
44201,0050006,1,2010-12-24,Parts per billion,35.421052631578945
44201,0050006,1,2010-12-25,Parts per billion,35.625
44201,0050006,1,2010-12-26,Parts per billion,30.25
44201,0050006,1,2010-12-27,Parts per billion,33.708333333333336
44201,0050006,1,2010-12-28,Parts per billion,37.916666666666664
44201,0050006,1,2010-12-29,Parts per billion,41.208333333333336
44201,0050006,1,2010-12-30,Parts per billion,32.75
44201,0050006,1,2010-12-31,Parts per billion,38.833333333333336
44201,0130007,1,2010-06-28,Parts per billion,81.16666666666667
44201,0130007,1,2010-06-29,Parts per billion,71.33333333333333
44201,0130007,1,2010-06-30,Parts per billion,66.95833333333333
44201,0130007,1,2010-07-01,Parts per billion,65.625
44201,0130007,1,2010-07-02,Parts per billion,56.708333333333336
44201,0130007,1,2010-07-03,Parts per billion,56.166666666666664
44201,0130007,1,2010-07-04,Parts per billion,49.416666666666664
44201,0130007,1,2010-07-05,Parts per billion,50.375
44201,0130007,1,2010-07-06,Parts per billion,47
44201,0130007,1,2010-07-07,Parts per billion,36.75
44201,0130007,1,2010-07-08,Parts per billion,48.333333333333336
44201,0130007,1,2010-07-09,Parts per billion,68
44201,0130007,1,2010-07-10,Parts per billion,58.041666666666664
44201,0130007,1,2010-07-11,Parts per billion,56.916666666666664
44201,0130007,1,2010-07-12,Parts per billion,56.5
44201,0130007,1,2010-07-13,Parts per billion,54.791666666666664
44201,0130007,1,2010-07-14,Parts per billion,51.541666666666664
44201,0130007,1,2010-07-15,Parts per billion,54.875
44201,0130007,1,2010-07-16,Parts per billion,62.833333333333336
44201,0130007,1,2010-07-17,Parts per billion,57.958333333333336
44201,0130007,1,2010-07-18,Parts per billion,60.375
44201,0130007,1,2010-07-19,Parts per billion,56.208333333333336
44201,0130007,1,2010-07-20,Parts per billion,56.541666666666664
44201,0130007,1,2010-07-21,Parts per billion,55.916666666666664
44201,0130007,1,2010-07-22,Parts per billion,58.875
44201,0130007,1,2010-07-23,Parts per billion,59.5
44201,0130007,1,2010-07-24,Parts per billion,50.208333333333336
44201,0130007,1,2010-07-25,Parts per billion,55.541666666666664
44201,0130007,1,2010-07-26,Parts per billion,61.208333333333336
44201,0130007,1,2010-07-27,Parts per billion,58.375
44201,0130007,1,2010-07-28,Parts per billion,56.458333333333336
44201,0130007,1,2010-07-29,Parts per billion,51.25
44201,0130007,1,2010-07-30,Parts per billion,50.708333333333336
44201,0130007,1,2010-07-31,Parts per billion,60.75
44201,0130007,1,2010-08-01,Parts per billion,51.541666666666664
44201,0130007,1,2010-08-02,Parts per billion,48.69565217391305
44201,0130007,1,2010-08-03,Parts per billion,56.875
44201,0130007,1,2010-08-04,Parts per billion,49.166666666666664
44201,0130007,1,2010-08-05,Parts per billion,51.083333333333336
44201,0130007,1,2010-08-06,Parts per billion,51.208333333333336
44201,0130007,1,2010-08-07,Parts per billion,49.875
44201,0130007,1,2010-08-08,Parts per billion,50.125
44201,0130007,1,2010-08-09,Parts per billion,47.25
44201,0130007,1,2010-08-10,Parts per billion,46.875
44201,0130007,1,2010-08-11,Parts per billion,42.916666666666664
44201,0130007,1,2010-08-12,Parts per billion,39.541666666666664
44201,0130007,1,2010-08-13,Parts per billion,57.875
44201,0130007,1,2010-08-14,Parts per billion,54.875
44201,0130007,1,2010-08-15,Parts per billion,50
44201,0130007,1,2010-08-16,Parts per billion,47.75
44201,0130007,1,2010-08-17,Parts per billion,51.416666666666664
44201,0130007,1,2010-08-18,Parts per billion,52.166666666666664
44201,0130007,1,2010-08-19,Parts per billion,42.208333333333336
44201,0130007,1,2010-08-20,Parts per billion,45.375
44201,0130007,1,2010-08-21,Parts per billion,50.583333333333336
44201,0130007,1,2010-08-22,Parts per billion,49.416666666666664
44201,0130007,1,2010-08-23,Parts per billion,46.708333333333336
44201,0130007,1,2010-08-24,Parts per billion,45.291666666666664
44201,0130007,1,2010-08-25,Parts per billion,59.833333333333336
44201,0130007,1,2010-08-26,Parts per billion,57.5
44201,0130007,1,2010-08-27,Parts per billion,48.791666666666664
44201,0130007,1,2010-08-28,Parts per billion,50.083333333333336
44201,0130007,1,2010-08-29,Parts per billion,46
44201,0130007,1,2010-08-30,Parts per billion,44.56521739130435
44201,0130007,1,2010-08-31,Parts per billion,47.208333333333336
44201,0130007,1,2010-09-01,Parts per billion,47.333333333333336
44201,0130007,1,2010-09-02,Parts per billion,42.17391304347826
44201,0130007,1,2010-09-03,Parts per billion,49.333333333333336
44201,0130007,1,2010-09-04,Parts per billion,42.416666666666664
44201,0130007,1,2010-09-05,Parts per billion,46.75
44201,0130007,1,2010-09-06,Parts per billion,45.75
44201,0130007,1,2010-09-07,Parts per billion,49.708333333333336
44201,0130007,1,2010-09-08,Parts per billion,36.5
44201,0130007,1,2010-09-09,Parts per billion,39.34782608695652
44201,0130007,1,2010-09-10,Parts per billion,46.958333333333336
44201,0130007,1,2010-09-11,Parts per billion,52.15
44201,0130007,1,2010-09-12,Parts per billion,49.583333333333336
44201,0130007,1,2010-09-13,Parts per billion,48.75
44201,0130007,1,2010-09-14,Parts per billion,46.208333333333336
44201,0130007,1,2010-09-15,Parts per billion,44.208333333333336
44201,0130007,1,2010-09-16,Parts per billion,43.34782608695652
44201,0130007,1,2010-09-17,Parts per billion,42.291666666666664
44201,0130007,1,2010-09-18,Parts per billion,43.375
44201,0130007,1,2010-09-19,Parts per billion,47.5
44201,0130007,1,2010-09-20,Parts per billion,45.5
44201,0130007,1,2010-09-21,Parts per billion,46.291666666666664
44201,0130007,1,2010-09-22,Parts per billion,40.416666666666664
44201,0130007,1,2010-09-23,Parts per billion,42.583333333333336
44201,0130007,1,2010-09-24,Parts per billion,48.583333333333336
44201,0130007,1,2010-09-25,Parts per billion,48.416666666666664
44201,0130007,1,2010-09-26,Parts per billion,49.166666666666664
44201,0130007,1,2010-09-27,Parts per billion,51.875
44201,0130007,1,2010-09-28,Parts per billion,39.625
44201,0130007,1,2010-09-29,Parts per billion,43.791666666666664
44201,0130007,1,2010-09-30,Parts per billion,44.333333333333336
44201,0130007,1,2010-10-01,Parts per billion,51.333333333333336
44201,0130007,1,2010-10-02,Parts per billion,46.291666666666664
44201,0130007,1,2010-10-03,Parts per billion,47.875
44201,0130007,1,2010-10-04,Parts per billion,46.09090909090909
44201,0130011,1,2010-01-01,Parts per billion,23.52173913043478
44201,0130011,1,2010-01-02,Parts per billion,24.958333333333332
44201,0130011,1,2010-01-03,Parts per billion,30.75
44201,0130011,1,2010-01-04,Parts per billion,21.166666666666668
44201,0130011,1,2010-01-05,Parts per billion,31.25
44201,0130011,1,2010-01-06,Parts per billion,26.5
44201,0130011,1,2010-01-07,Parts per billion,14.291666666666666
44201,0130011,1,2010-01-08,Parts per billion,18.083333333333332
44201,0130011,1,2010-01-09,Parts per billion,19.375
44201,0130011,1,2010-01-10,Parts per billion,27.041666666666668
44201,0130011,1,2010-01-11,Parts per billion,28
44201,0130011,1,2010-01-12,Parts per billion,32.833333333333336
44201,0130011,1,2010-01-13,Parts per billion,33.625
44201,0130011,1,2010-01-14,Parts per billion,19.541666666666668
44201,0130011,1,2010-01-15,Parts per billion,21.25
44201,0130011,1,2010-01-16,Parts per billion,25.791666666666668
44201,0130011,1,2010-01-17,Parts per billion,26.625
44201,0130011,1,2010-01-18,Parts per billion,15.5
44201,0130011,1,2010-01-19,Parts per billion,21.208333333333332
44201,0130011,1,2010-01-20,Parts per billion,28.125
44201,0130011,1,2010-01-21,Parts per billion,17.75
44201,0130011,1,2010-01-22,Parts per billion,24.5
44201,0130011,1,2010-01-23,Parts per billion,40.208333333333336
44201,0130011,1,2010-01-24,Parts per billion,40.208333333333336
44201,0130011,1,2010-01-25,Parts per billion,36.583333333333336
44201,0130011,1,2010-01-26,Parts per billion,15.625
44201,0130011,1,2010-01-27,Parts per billion,15.5
44201,0130011,1,2010-01-28,Parts per billion,15.263157894736842
44201,0130011,1,2010-01-29,Parts per billion,19.666666666666668
44201,0130011,1,2010-01-30,Parts per billion,22.458333333333332
44201,0130011,1,2010-01-31,Parts per billion,17.791666666666668
44201,0130011,1,2010-02-01,Parts per billion,38
44201,0130011,1,2010-02-02,Parts per billion,22.125
44201,0130011,1,2010-02-03,Parts per billion,22.041666666666668
44201,0130011,1,2010-02-04,Parts per billion,32.25
44201,0130011,1,2010-02-05,Parts per billion,31.416666666666668
44201,0130011,1,2010-02-06,Parts per billion,15.375
44201,0130011,1,2010-02-07,Parts per billion,24.125
44201,0130011,1,2010-02-08,Parts per billion,28.958333333333332
44201,0130011,1,2010-02-09,Parts per billion,19.708333333333332
44201,0130011,1,2010-02-10,Parts per billion,12.125
44201,0130011,1,2010-02-11,Parts per billion,24.52173913043478
44201,0130011,1,2010-02-12,Parts per billion,38.708333333333336
44201,0130011,1,2010-02-13,Parts per billion,46.375
44201,0130011,1,2010-02-14,Parts per billion,38.291666666666664
44201,0130011,1,2010-02-15,Parts per billion,33.5
44201,0130011,1,2010-02-16,Parts per billion,30.333333333333332
44201,0130011,1,2010-02-17,Parts per billion,21.666666666666668
44201,0130011,1,2010-02-18,Parts per billion,27.791666666666668
44201,0130011,1,2010-02-19,Parts per billion,29.666666666666668
44201,0130011,1,2010-02-20,Parts per billion,33.75
44201,0130011,1,2010-02-21,Parts per billion,35.708333333333336
44201,0130011,1,2010-02-22,Parts per billion,37.5
44201,0130011,1,2010-02-23,Parts per billion,32.833333333333336
44201,0130011,1,2010-02-24,Parts per billion,42
44201,0130011,1,2010-02-25,Parts per billion,36.583333333333336
44201,0130011,1,2010-02-26,Parts per billion,36.15
44201,0130011,1,2010-02-27,Parts per billion,26.75
44201,0130011,1,2010-02-28,Parts per billion,22.041666666666668
44201,0130011,1,2010-03-01,Parts per billion,24.916666666666668
44201,0130011,1,2010-03-02,Parts per billion,35.416666666666664
44201,0130011,1,2010-03-03,Parts per billion,32.208333333333336
44201,0130011,1,2010-03-04,Parts per billion,36.791666666666664
44201,0130011,1,2010-03-05,Parts per billion,38.291666666666664
44201,0130011,1,2010-03-06,Parts per billion,36.5
44201,0130011,1,2010-03-07,Parts per billion,27.25
44201,0130011,1,2010-03-08,Parts per billion,30.75
44201,0130011,1,2010-03-09,Parts per billion,44.375
44201,0130011,1,2010-03-10,Parts per billion,33.708333333333336
44201,0130011,1,2010-03-11,Parts per billion,39.56521739130435
44201,0130011,1,2010-03-12,Parts per billion,45.083333333333336
44201,0130011,1,2010-03-13,Parts per billion,36.875
44201,0130011,1,2010-03-14,Parts per billion,27.708333333333332
44201,0130011,1,2010-03-15,Parts per billion,30.166666666666668
44201,0130011,1,2010-03-16,Parts per billion,39.708333333333336
44201,0130011,1,2010-03-17,Parts per billion,43.791666666666664
44201,0130011,1,2010-03-18,Parts per billion,39.375
44201,0130011,1,2010-03-19,Parts per billion,38.5
44201,0130011,1,2010-03-20,Parts per billion,39.75
44201,0130011,1,2010-03-21,Parts per billion,45
44201,0130011,1,2010-03-22,Parts per billion,48.75
44201,0130011,1,2010-03-23,Parts per billion,31.333333333333332
44201,0130011,1,2010-03-24,Parts per billion,47.666666666666664
44201,0130011,1,2010-03-25,Parts per billion,38.041666666666664
44201,0130011,1,2010-03-26,Parts per billion,43.125
44201,0130011,1,2010-03-27,Parts per billion,41.708333333333336
44201,0130011,1,2010-03-28,Parts per billion,53.166666666666664
44201,0130011,1,2010-03-29,Parts per billion,52.625
44201,0130011,1,2010-03-30,Parts per billion,46.041666666666664
44201,0130011,1,2010-03-31,Parts per billion,37.75
44201,0130011,1,2010-04-01,Parts per billion,41.666666666666664
44201,0130011,1,2010-04-02,Parts per billion,50.5
44201,0130011,1,2010-04-03,Parts per billion,52.125
44201,0130011,1,2010-04-04,Parts per billion,45.458333333333336
44201,0130011,1,2010-04-05,Parts per billion,40.041666666666664
44201,0130011,1,2010-04-06,Parts per billion,51.541666666666664
44201,0130011,1,2010-04-07,Parts per billion,47.125
44201,0130011,1,2010-04-08,Parts per billion,37.708333333333336
44201,0130011,1,2010-04-09,Parts per billion,39.875
44201,0130011,1,2010-04-10,Parts per billion,33.25
44201,0130011,1,2010-04-11,Parts per billion,38.833333333333336
44201,0130011,1,2010-04-12,Parts per billion,42.166666666666664
44201,0130011,1,2010-04-13,Parts per billion,59
44201,0130011,1,2010-04-14,Parts per billion,59.041666666666664
44201,0130011,1,2010-04-15,Parts per billion,50.916666666666664
44201,0130011,1,2010-04-16,Parts per billion,30.894736842105264
44201,0130011,1,2010-04-17,Parts per billion,26.958333333333332
44201,0130011,1,2010-04-18,Parts per billion,38.791666666666664
44201,0130011,1,2010-04-19,Parts per billion,48.083333333333336
44201,0130011,1,2010-04-20,Parts per billion,28.25
44201,0130011,1,2010-04-21,Parts per billion,36.375
44201,0130011,1,2010-04-22,Parts per billion,34.04347826086956
44201,0130011,1,2010-04-23,Parts per billion,44.458333333333336
44201,0130011,1,2010-04-24,Parts per billion,42.875
44201,0130011,1,2010-04-25,Parts per billion,42.458333333333336
44201,0130011,1,2010-04-26,Parts per billion,42.125
44201,0130011,1,2010-04-27,Parts per billion,33.791666666666664
44201,0130011,1,2010-04-28,Parts per billion,49.958333333333336
44201,0130011,1,2010-04-29,Parts per billion,49.333333333333336
44201,0130011,1,2010-04-30,Parts per billion,37.458333333333336
44201,0130011,1,2010-05-01,Parts per billion,39.041666666666664
44201,0130011,1,2010-05-02,Parts per billion,35.875
44201,0130011,1,2010-05-03,Parts per billion,49.125
44201,0130011,1,2010-05-04,Parts per billion,51.291666666666664
44201,0130011,1,2010-05-05,Parts per billion,45.458333333333336
44201,0130011,1,2010-05-06,Parts per billion,37.666666666666664
44201,0130011,1,2010-05-07,Parts per billion,37.833333333333336
44201,0130011,1,2010-05-08,Parts per billion,30.458333333333332
44201,0130011,1,2010-05-09,Parts per billion,40.666666666666664
44201,0130011,1,2010-05-10,Parts per billion,44.833333333333336
44201,0130011,1,2010-05-11,Parts per billion,26.791666666666668
44201,0130011,1,2010-05-12,Parts per billion,30.916666666666668
44201,0130011,1,2010-05-13,Parts per billion,30.666666666666668
44201,0130011,1,2010-05-14,Parts per billion,32.17391304347826
44201,0130011,1,2010-05-15,Parts per billion,33.708333333333336
44201,0130011,1,2010-05-16,Parts per billion,39.625
44201,0130011,1,2010-05-17,Parts per billion,40.833333333333336
44201,0130011,1,2010-05-18,Parts per billion,33
44201,0130011,1,2010-05-19,Parts per billion,33.55
44201,0130011,1,2010-05-20,Parts per billion,32.375
44201,0130011,1,2010-05-21,Parts per billion,40.166666666666664
44201,0130011,1,2010-05-22,Parts per billion,44.083333333333336
44201,0130011,1,2010-05-23,Parts per billion,46.583333333333336
44201,0130011,1,2010-05-24,Parts per billion,47.833333333333336
44201,0130011,1,2010-05-25,Parts per billion,49.375
44201,0130011,1,2010-05-26,Parts per billion,36.958333333333336
44201,0130011,1,2010-05-27,Parts per billion,42.791666666666664
44201,0130011,1,2010-05-28,Parts per billion,44.666666666666664
44201,0130011,1,2010-05-29,Parts per billion,41.916666666666664
44201,0130011,1,2010-05-30,Parts per billion,40.5
44201,0130011,1,2010-05-31,Parts per billion,45.583333333333336
44201,0130011,1,2010-06-01,Parts per billion,41.75
44201,0130011,1,2010-06-02,Parts per billion,34.875
44201,0130011,1,2010-06-03,Parts per billion,30.791666666666668
44201,0130011,1,2010-06-04,Parts per billion,27.625
44201,0130011,1,2010-06-05,Parts per billion,31
44201,0130011,1,2010-06-06,Parts per billion,43.375
44201,0130011,1,2010-06-07,Parts per billion,39.125
44201,0130011,1,2010-06-08,Parts per billion,34.416666666666664
44201,0130011,1,2010-06-09,Parts per billion,44.875
44201,0130011,1,2010-06-10,Parts per billion,40
44201,0130011,1,2010-06-11,Parts per billion,38.45454545454545
44201,0130011,1,2010-06-12,Parts per billion,33.041666666666664
44201,0130011,1,2010-06-13,Parts per billion,23.5
44201,0130011,1,2010-06-14,Parts per billion,26.666666666666668
44201,0130011,1,2010-06-15,Parts per billion,55.26086956521739
44201,0130011,1,2010-06-16,Parts per billion,45.375
44201,0130011,1,2010-06-17,Parts per billion,52.708333333333336
44201,0130011,1,2010-06-18,Parts per billion,47.458333333333336
44201,0130011,1,2010-06-19,Parts per billion,43.375
44201,0130011,1,2010-06-20,Parts per billion,33.666666666666664
44201,0130011,1,2010-06-21,Parts per billion,31.708333333333332
44201,0130011,1,2010-06-22,Parts per billion,43.083333333333336
44201,0130011,1,2010-06-23,Parts per billion,44.875
44201,0130011,1,2010-06-24,Parts per billion,56.208333333333336
44201,0130011,1,2010-06-25,Parts per billion,44.916666666666664
44201,0130011,1,2010-06-26,Parts per billion,40.583333333333336
44201,0130011,1,2010-06-27,Parts per billion,46.458333333333336
44201,0130011,1,2010-06-28,Parts per billion,51.916666666666664
44201,0130011,1,2010-06-29,Parts per billion,53.333333333333336
44201,0130011,1,2010-06-30,Parts per billion,51.416666666666664
44201,0130011,1,2010-07-01,Parts per billion,51.75
44201,0130011,1,2010-07-02,Parts per billion,42.208333333333336
44201,0130011,1,2010-07-03,Parts per billion,41.833333333333336
44201,0130011,1,2010-07-04,Parts per billion,41.666666666666664
44201,0130011,1,2010-07-05,Parts per billion,43.208333333333336
44201,0130011,1,2010-07-06,Parts per billion,35.666666666666664
44201,0130011,1,2010-07-07,Parts per billion,21.791666666666668
44201,0130011,1,2010-07-08,Parts per billion,30.875
44201,0130011,1,2010-07-09,Parts per billion,41.958333333333336
44201,0130011,1,2010-07-10,Parts per billion,42.25
44201,0130011,1,2010-07-11,Parts per billion,44.5
44201,0130011,1,2010-07-12,Parts per billion,43.75
44201,0130011,1,2010-07-13,Parts per billion,43.541666666666664
44201,0130011,1,2010-07-14,Parts per billion,37.65217391304348
44201,0130011,1,2010-07-15,Parts per billion,43.708333333333336
44201,0130011,1,2010-07-16,Parts per billion,51.333333333333336
44201,0130011,1,2010-07-17,Parts per billion,45.541666666666664
44201,0130011,1,2010-07-18,Parts per billion,44.791666666666664
44201,0130011,1,2010-07-19,Parts per billion,37.541666666666664
44201,0130011,1,2010-07-20,Parts per billion,41.125
44201,0130011,1,2010-07-21,Parts per billion,40.958333333333336
44201,0130011,1,2010-07-22,Parts per billion,41.916666666666664
44201,0130011,1,2010-07-23,Parts per billion,43.708333333333336
44201,0130011,1,2010-07-24,Parts per billion,44.291666666666664
44201,0130011,1,2010-07-25,Parts per billion,40.541666666666664
44201,0130011,1,2010-07-26,Parts per billion,45.25
44201,0130011,1,2010-07-27,Parts per billion,46.083333333333336
44201,0130011,1,2010-07-28,Parts per billion,31
44201,0130011,1,2010-07-29,Parts per billion,34.125
44201,0130011,1,2010-07-30,Parts per billion,39.291666666666664
44201,0130011,1,2010-07-31,Parts per billion,41.958333333333336
44201,0130011,1,2010-08-01,Parts per billion,35.333333333333336
44201,0130011,1,2010-08-02,Parts per billion,37.541666666666664
44201,0130011,1,2010-08-03,Parts per billion,45.666666666666664
44201,0130011,1,2010-08-04,Parts per billion,40.625
44201,0130011,1,2010-08-05,Parts per billion,38.458333333333336
44201,0130011,1,2010-08-06,Parts per billion,41.791666666666664
44201,0130011,1,2010-08-07,Parts per billion,39.416666666666664
44201,0130011,1,2010-08-08,Parts per billion,43.375
44201,0130011,1,2010-08-09,Parts per billion,29.75
44201,0130011,1,2010-08-10,Parts per billion,34.95652173913044
44201,0130011,1,2010-08-11,Parts per billion,38.583333333333336
44201,0130011,1,2010-08-12,Parts per billion,33.791666666666664
44201,0130011,1,2010-08-13,Parts per billion,53
44201,0130011,1,2010-08-14,Parts per billion,40.75
44201,0130011,1,2010-08-15,Parts per billion,37.583333333333336
44201,0130011,1,2010-08-16,Parts per billion,22.636363636363637
44201,0130011,1,2010-08-17,Parts per billion,36.125
44201,0130011,1,2010-08-18,Parts per billion,45.583333333333336
44201,0130011,1,2010-08-19,Parts per billion,40.083333333333336
44201,0130011,1,2010-08-20,Parts per billion,48.666666666666664
44201,0130011,1,2010-08-21,Parts per billion,49.125
44201,0130011,1,2010-08-22,Parts per billion,47.333333333333336
44201,0130011,1,2010-08-23,Parts per billion,38.875
44201,0130011,1,2010-08-24,Parts per billion,45.541666666666664
44201,0130011,1,2010-08-25,Parts per billion,47.416666666666664
44201,0130011,1,2010-08-26,Parts per billion,52.291666666666664
44201,0130011,1,2010-08-27,Parts per billion,45.916666666666664
44201,0130011,1,2010-08-28,Parts per billion,52.541666666666664
44201,0130011,1,2010-08-29,Parts per billion,49.708333333333336
44201,0130011,1,2010-08-30,Parts per billion,41.458333333333336
44201,0130011,1,2010-08-31,Parts per billion,41.166666666666664
44201,0130011,1,2010-09-01,Parts per billion,41.333333333333336
44201,0130011,1,2010-09-02,Parts per billion,37.916666666666664
44201,0130011,1,2010-09-03,Parts per billion,46.75
44201,0130011,1,2010-09-04,Parts per billion,40.458333333333336
44201,0130011,1,2010-09-05,Parts per billion,48.166666666666664
44201,0130011,1,2010-09-06,Parts per billion,47.666666666666664
44201,0130011,1,2010-09-07,Parts per billion,44.541666666666664
44201,0130011,1,2010-09-08,Parts per billion,29.91304347826087
44201,0130011,1,2010-09-09,Parts per billion,33.416666666666664
44201,0130011,1,2010-09-10,Parts per billion,45.041666666666664
44201,0130011,1,2010-09-11,Parts per billion,50.25
44201,0130011,1,2010-09-12,Parts per billion,51.5
44201,0130011,1,2010-09-13,Parts per billion,47.25
44201,0130011,1,2010-09-14,Parts per billion,47
44201,0130011,1,2010-09-15,Parts per billion,41.875
44201,0130011,1,2010-09-16,Parts per billion,42.391304347826086
44201,0130011,1,2010-09-17,Parts per billion,44.958333333333336
44201,0130011,1,2010-09-18,Parts per billion,22.208333333333332
44201,0130011,1,2010-09-19,Parts per billion,32.125
44201,0130011,1,2010-09-20,Parts per billion,43.333333333333336
44201,0130011,1,2010-09-21,Parts per billion,38.625
44201,0130011,1,2010-09-22,Parts per billion,21
44201,0130011,1,2010-09-23,Parts per billion,40.083333333333336
44201,0130011,1,2010-09-24,Parts per billion,47.25
44201,0130011,1,2010-09-25,Parts per billion,43.916666666666664
44201,0130011,1,2010-09-26,Parts per billion,48
44201,0130011,1,2010-09-27,Parts per billion,46.25
44201,0130011,1,2010-09-28,Parts per billion,41.86363636363637
44201,0130011,1,2010-09-29,Parts per billion,39.583333333333336
44201,0130011,1,2010-09-30,Parts per billion,32.916666666666664
44201,0130011,1,2010-10-01,Parts per billion,43.416666666666664
44201,0130011,1,2010-10-02,Parts per billion,31.333333333333332
44201,0130011,1,2010-10-03,Parts per billion,32.791666666666664
44201,0130011,1,2010-10-04,Parts per billion,35.333333333333336
44201,0130011,1,2010-10-05,Parts per billion,42.708333333333336
44201,0130011,1,2010-10-06,Parts per billion,36.25
44201,0130011,1,2010-10-07,Parts per billion,32.083333333333336
44201,0130011,1,2010-10-08,Parts per billion,41.5
44201,0130011,1,2010-10-09,Parts per billion,49.5
44201,0130011,1,2010-10-10,Parts per billion,33.125
44201,0130011,1,2010-10-11,Parts per billion,33.541666666666664
44201,0130011,1,2010-10-12,Parts per billion,30.291666666666668
44201,0130011,1,2010-10-13,Parts per billion,22.875
44201,0130011,1,2010-10-14,Parts per billion,32.791666666666664
44201,0130011,1,2010-10-15,Parts per billion,34.541666666666664
44201,0130011,1,2010-10-16,Parts per billion,31.75
44201,0130011,1,2010-10-17,Parts per billion,33.375
44201,0130011,1,2010-10-18,Parts per billion,30.875
44201,0130011,1,2010-10-19,Parts per billion,27.583333333333332
44201,0130011,1,2010-10-20,Parts per billion,33.625
44201,0130011,1,2010-10-21,Parts per billion,29.565217391304348
44201,0130011,1,2010-10-22,Parts per billion,15.291666666666666
44201,0130011,1,2010-10-23,Parts per billion,27.458333333333332
44201,0130011,1,2010-10-24,Parts per billion,37.333333333333336
44201,0130011,1,2010-10-25,Parts per billion,39.416666666666664
44201,0130011,1,2010-10-26,Parts per billion,42
44201,0130011,1,2010-10-27,Parts per billion,40.416666666666664
44201,0130011,1,2010-10-28,Parts per billion,26.22222222222222
44201,0130011,1,2010-10-29,Parts per billion,40.041666666666664
44201,0130011,1,2010-10-30,Parts per billion,36.625
44201,0130011,1,2010-10-31,Parts per billion,39.166666666666664
44201,0130011,1,2010-11-01,Parts per billion,34.75
44201,0130011,1,2010-11-02,Parts per billion,30.47826086956522
44201,0130011,1,2010-11-03,Parts per billion,30.041666666666668
44201,0130011,1,2010-11-04,Parts per billion,27.125
44201,0130011,1,2010-11-05,Parts per billion,24.041666666666668
44201,0130011,1,2010-11-06,Parts per billion,27.541666666666668
44201,0130011,1,2010-11-07,Parts per billion,37.708333333333336
44201,0130011,1,2010-11-08,Parts per billion,30.875
44201,0130011,1,2010-11-09,Parts per billion,26.333333333333332
44201,0130011,1,2010-11-10,Parts per billion,12.458333333333334
44201,0130011,1,2010-11-11,Parts per billion,29.5
44201,0130011,1,2010-11-12,Parts per billion,22.304347826086957
44201,0130011,1,2010-11-13,Parts per billion,23.75
44201,0130011,1,2010-11-14,Parts per billion,20.041666666666668
44201,0130011,1,2010-11-15,Parts per billion,21.125
44201,0130011,1,2010-11-16,Parts per billion,36.833333333333336
44201,0130011,1,2010-11-17,Parts per billion,14.458333333333334
44201,0130011,1,2010-11-18,Parts per billion,40.25
44201,0130011,1,2010-11-19,Parts per billion,23.5
44201,0130011,1,2010-11-20,Parts per billion,8.375
44201,0130011,1,2010-11-21,Parts per billion,21.458333333333332
44201,0130011,1,2010-11-22,Parts per billion,41.875
44201,0130011,1,2010-11-23,Parts per billion,30.458333333333332
44201,0130011,1,2010-11-24,Parts per billion,42
44201,0130011,1,2010-11-25,Parts per billion,45.916666666666664
44201,0130011,1,2010-11-26,Parts per billion,39.083333333333336
44201,0130011,1,2010-11-27,Parts per billion,31.916666666666668
44201,0130011,1,2010-11-28,Parts per billion,34.5
44201,0130011,1,2010-11-29,Parts per billion,28.791666666666668
44201,0130011,1,2010-11-30,Parts per billion,42.833333333333336
